.geo,year,point_id,date,ndvi,savi,evi,rainfall,temp,wind_speed,soil_moisture
"{""type"": ""Point"", ""coordinates"": [34.55963157653892, 1.1397745634301726]}",2026,137,1/5/2026,0.539344816,0.808880635,1.759198061,0,9.800780869,,0
"{""type"": ""Point"", ""coordinates"": [34.911633517665294, -0.7161676698398919]}",2026,138,1/5/2026,0.792853912,1.18914641,2.973202171,0,18.18131472,,0
"{""type"": ""Point"", ""coordinates"": [33.953209222029535, -0.5343111631870925]}",2026,139,1/5/2026,-0.088197827,-0.132291784,0.135480455,0,24.35709597,,0
"{""type"": ""Point"", ""coordinates"": [36.05763555649833, -0.9846644677037987]}",2026,140,1/5/2026,-0.05188112,-0.077820009,0.269642857,0,16.48022423,,0
"{""type"": ""Point"", ""coordinates"": [36.04851073902167, 0.3321884353661692]}",2026,141,1/5/2026,0.43715342,0.655578656,0.834951456,0,23.85571251,,0
"{""type"": ""Point"", ""coordinates"": [34.81153519282283, 1.002029722147187]}",2026,142,1/5/2026,0.646678424,0.969875092,1.349527665,0,18.70255496,,0
"{""type"": ""Point"", ""coordinates"": [35.57668068915122, 0.2260749364409644]}",2026,143,1/5/2026,0.668829163,1.003088803,1.509552364,0,17.55183881,,0
"{""type"": ""Point"", ""coordinates"": [35.18012276000854, 0.6351475089470994]}",2026,145,1/5/2026,0.119356056,0.179022826,0.957811869,0,18.25585899,,0
"{""type"": ""Point"", ""coordinates"": [36.06357016320689, -0.990121864051557]}",2026,146,1/5/2026,0.000788732,0.001183065,-0.002426511,0,16.48022423,,0
"{""type"": ""Point"", ""coordinates"": [35.752851034793544, 1.0126490655298002]}",2026,147,1/5/2026,0.717037037,1.075356415,1.721807186,0,23.82397423,,0
"{""type"": ""Point"", ""coordinates"": [35.94740755353593, 0.5361504405437796]}",2026,148,1/5/2026,0.362781955,0.544045102,0.66005472,0,22.03613243,,0
"{""type"": ""Point"", ""coordinates"": [35.68463299455472, -0.4473525284390961]}",2026,149,1/5/2026,0.214319583,0.321441271,0.37055255,0,14.16959597,,0
"{""type"": ""Point"", ""coordinates"": [34.33267787966296, 1.0517007364650752]}",2026,150,1/5/2026,0.022625231,0.033936353,-0.053653445,0,21.32788048,,0
"{""type"": ""Point"", ""coordinates"": [34.62109304641921, 1.0939338604835678]}",2026,152,1/5/2026,0.586030664,0.878858846,1.522797698,0,9.800780869,,0
"{""type"": ""Point"", ""coordinates"": [35.05797156441022, -0.5645637208630053]}",2026,153,1/5/2026,0.859238995,1.288698247,2.576819809,0,19.52954063,,0
"{""type"": ""Point"", ""coordinates"": [34.009380291710734, 0.5718527337705548]}",2026,154,1/5/2026,0.74309816,1.114540401,3.219803954,0,23.41267865,,0
"{""type"": ""Point"", ""coordinates"": [35.66259213841608, -0.6231887478713517]}",2026,155,1/5/2026,0.566933333,0.850173287,-1.84356573,0,15.01782188,,0
"{""type"": ""Point"", ""coordinates"": [33.99114977603314, 0.7498515268130048]}",2026,156,1/5/2026,0.379137412,0.56856355,-10.35616438,0,23.4207353,,0
"{""type"": ""Point"", ""coordinates"": [35.429611472526894, -0.9192380521384155]}",2026,157,1/5/2026,0.72524662,1.087671233,1.756326314,0,19.20507774,,0
"{""type"": ""Point"", ""coordinates"": [34.58245175648978, -0.7759987035828386]}",2026,158,1/5/2026,0.668738721,1.003007519,2.307639081,0,20.84969037,,0
"{""type"": ""Point"", ""coordinates"": [34.64610326714871, 0.7857619268189553]}",2026,159,1/5/2026,-0.026590693,-0.039885093,0.055768005,0,20.21793582,,0
"{""type"": ""Point"", ""coordinates"": [35.27621727385845, 0.14983995238313302]}",2026,160,1/5/2026,0.725675096,1.088279409,4.531584582,0,16.9470211,,0
"{""type"": ""Point"", ""coordinates"": [36.00376856964138, -0.4273370536470583]}",2026,161,1/5/2026,0.555876408,0.83369424,1.433785193,0,17.95027631,,0
"{""type"": ""Point"", ""coordinates"": [33.95784787156129, -0.06201921271652537]}",2026,162,1/5/2026,-0.291566265,-0.436823105,0.230651925,0,24.75569623,,0
"{""type"": ""Point"", ""coordinates"": [36.22171715210702, -0.4955125509873774]}",2026,165,1/5/2026,0.533282905,0.799773114,1.305555556,0,19.45019493,,0
"{""type"": ""Point"", ""coordinates"": [36.01630479056365, -1.041104253802222]}",2026,166,1/5/2026,0.237607931,0.356354916,0.580378066,0,17.02246056,,0
"{""type"": ""Point"", ""coordinates"": [35.352831369828536, 0.1268664200792646]}",2026,167,1/5/2026,0.763788301,1.145363409,2.43343983,0,15.4766435,,0
"{""type"": ""Point"", ""coordinates"": [33.999639098103124, 0.12305873379731831]}",2026,168,1/5/2026,0.084427767,0.126633166,0.324876238,0,23.55550092,,0
"{""type"": ""Point"", ""coordinates"": [35.90667023388419, 0.8332079312122553]}",2026,170,1/5/2026,0.516650809,0.774791914,1.120511762,0,23.73844363,,0
"{""type"": ""Point"", ""coordinates"": [35.23984279174302, -1.4226968176022494]}",2026,171,1/5/2026,0.465029365,0.697357886,1.719305172,0,20.28108686,,0
"{""type"": ""Point"", ""coordinates"": [34.31032398203349, 0.006580186148070023]}",2026,174,1/5/2026,-0.032839291,-0.049257743,0.039516937,0,22.51220665,,0
"{""type"": ""Point"", ""coordinates"": [35.238375995994474, -0.3224429713831518]}",2026,175,1/5/2026,0.732433108,1.098512314,2.260030864,0,18.78303998,,0
"{""type"": ""Point"", ""coordinates"": [34.057255463134716, -0.4709448941217282]}",2026,177,1/5/2026,-0.042030568,-0.063044418,0.086549269,0,24.32926394,,0
"{""type"": ""Point"", ""coordinates"": [36.32796057095413, 0.74148945591187]}",2026,178,1/5/2026,0.351834131,0.527667039,0.588769083,0,23.44067345,,0
"{""type"": ""Point"", ""coordinates"": [34.71015413081505, 0.7561395770497876]}",2026,179,1/5/2026,0.487540628,0.731112916,8.670520231,0,20.265706,,0
"{""type"": ""Point"", ""coordinates"": [36.39399541542241, 1.4974556300634805]}",2026,180,1/5/2026,0.257017544,0.385441789,0.481353705,0,27.54337527,,0
"{""type"": ""Point"", ""coordinates"": [35.463769104464426, -1.3659987061701713]}",2026,181,1/5/2026,0.52367688,0.78537859,1.123897773,6.313977242,19.41552696,,0
"{""type"": ""Point"", ""coordinates"": [34.869699895738066, 0.4251383549860074]}",2026,182,1/5/2026,0.550789395,0.826061057,1.086241335,0,20.17805951,,0
"{""type"": ""Point"", ""coordinates"": [34.51473710861039, -0.6978608035458237]}",2026,183,1/5/2026,0.744721689,1.116948543,1.810334772,0,21.3133948,,0
"{""type"": ""Point"", ""coordinates"": [35.958171922906004, -1.0558778570862752]}",2026,184,1/5/2026,0.295988258,0.443928091,0.691191591,0,18.70190392,,0
"{""type"": ""Point"", ""coordinates"": [34.635881040739015, 0.08663350892947883]}",2026,185,1/5/2026,0.692514809,1.038632387,1.664724919,0,21.03230756,,0
"{""type"": ""Point"", ""coordinates"": [35.97813992757743, -0.6309481122777896]}",2026,186,1/5/2026,0.670722237,1.005953151,2.277601969,0,14.89306602,,0
"{""type"": ""Point"", ""coordinates"": [34.413407571706784, 0.22639420379704053]}",2026,187,1/5/2026,0.403904964,0.605786193,-1.047462177,0,21.95613569,,0
"{""type"": ""Point"", ""coordinates"": [35.53232133271549, 0.7971243371821092]}",2026,189,1/5/2026,0.871434653,1.306873803,2.344788087,0,19.26708946,,0
"{""type"": ""Point"", ""coordinates"": [35.646609507927046, 1.186570067838247]}",2026,190,1/5/2026,0.655506253,0.983061101,1.629889669,0,18.35514285,,0
"{""type"": ""Point"", ""coordinates"": [35.23838347414991, 0.9140887869206065]}",2026,192,1/5/2026,0.514285714,0.771297398,1.325850579,0,18.21948204,,0
"{""type"": ""Point"", ""coordinates"": [35.40652254429686, -1.267388926693866]}",2026,194,1/5/2026,0.538793103,0.808044532,1.626898048,0,19.49511681,,0
"{""type"": ""Point"", ""coordinates"": [35.056853631076784, 0.1857640931968563]}",2026,195,1/5/2026,0.788671746,1.182811724,2.696489241,0,17.25716108,,0
"{""type"": ""Point"", ""coordinates"": [35.944887422405756, 1.2337071787281833]}",2026,196,1/5/2026,0.473393772,0.709950739,1.082762351,0,23.34480756,,0
"{""type"": ""Point"", ""coordinates"": [34.911998650257196, -0.1837621842735844]}",2026,198,1/5/2026,0.687736359,1.031465226,2.095128374,0,23.69181277,,0
"{""type"": ""Point"", ""coordinates"": [33.94043996326267, -0.9009270478928652]}",2026,199,1/5/2026,-0.092094756,-0.138132943,0.111075441,0,24.37687136,,0
"{""type"": ""Point"", ""coordinates"": [36.42382318077336, 0.6471062068401233]}",2026,0,1/7/2026,0.659275684,0.988730833,1.862601796,0,20.0666303,,0
"{""type"": ""Point"", ""coordinates"": [34.67732511786333, -0.3397283068850871]}",2026,1,1/7/2026,-0.22147651,-0.331936295,-3.905325444,0,24.81850204,,0
"{""type"": ""Point"", ""coordinates"": [35.52880856117759, 0.618311363477042]}",2026,2,1/7/2026,0.513618677,0.770303129,1.051094891,0,20.13385035,,0
"{""type"": ""Point"", ""coordinates"": [36.22871626162561, 0.22004049106841325]}",2026,3,1/7/2026,0.622561192,0.933676184,1.309701493,0,19.30084254,,0
"{""type"": ""Point"", ""coordinates"": [35.535213798902255, -0.1971424355198805]}",2026,4,1/7/2026,0.575206142,0.862686567,1.237157534,0,17.91298447,,0
"{""type"": ""Point"", ""coordinates"": [34.77025744233476, 1.2514602586533992]}",2026,5,1/7/2026,0.634720878,0.95192773,1.299207398,0,23.06882757,,0
"{""type"": ""Point"", ""coordinates"": [34.55347708621202, -0.5529960097120455]}",2026,6,1/7/2026,0.446423358,0.669537294,0.795359967,0,23.06654892,,0
"{""type"": ""Point"", ""coordinates"": [34.81538048539871, -0.32113905518395836]}",2026,7,1/7/2026,-0.111111111,-0.16655907,-0.349593496,0,24.14459254,,0
"{""type"": ""Point"", ""coordinates"": [33.698866986988286, -0.4606249640003694]}",2026,8,1/7/2026,-0.140142518,-0.209964413,0.165637282,0,26.13295517,,0
"{""type"": ""Point"", ""coordinates"": [34.66443022811091, -0.369026719270263]}",2026,9,1/7/2026,0.66015625,0.990113512,1.693386774,0,23.98508733,,0
"{""type"": ""Point"", ""coordinates"": [35.17145169877521, -0.2929830390921169]}",2026,10,1/7/2026,0.689553834,1.034192601,2.040961569,0,20.95269801,,0
"{""type"": ""Point"", ""coordinates"": [34.457805058425194, -0.21769724670086732]}",2026,11,1/7/2026,-0.312727273,-0.46866485,0.531520396,0,25.75022405,,0
"{""type"": ""Point"", ""coordinates"": [35.890813829195686, 0.20915405176432586]}",2026,12,1/7/2026,0.232205368,0.348257255,0.33950354,0,22.09918238,,0
"{""type"": ""Point"", ""coordinates"": [33.99591440458882, 1.2535861942081994]}",2026,13,1/7/2026,0.607940447,0.911784976,1.42239711,0,26.49371363,,0
"{""type"": ""Point"", ""coordinates"": [35.92807085993709, 0.325181092119749]}",2026,14,1/7/2026,0.19840213,0.297537164,0.261159149,0,22.52081324,,0
"{""type"": ""Point"", ""coordinates"": [35.36024954820995, -0.2490225130210669]}",2026,15,1/7/2026,0.61461126,0.921762439,1.357512953,0,19.23370387,,0
"{""type"": ""Point"", ""coordinates"": [35.66710946963057, -0.6872634307171226]}",2026,17,1/7/2026,0.474057201,0.710995824,13.39771102,0,16.49224879,,0
"{""type"": ""Point"", ""coordinates"": [33.65520625016504, -0.7067150958785282]}",2026,18,1/7/2026,-0.157894737,-0.236514523,0.163230241,0,25.96685816,,0
"{""type"": ""Point"", ""coordinates"": [35.22950764964418, 0.7542846130520374]}",2026,19,1/7/2026,0.237199004,0.355749274,0.354190775,0,18.80662053,,0
"{""type"": ""Point"", ""coordinates"": [34.43182054196002, 1.0877495435161924]}",2026,20,1/7/2026,0.876219682,1.314146341,2.451255654,0,18.21929957,,0
"{""type"": ""Point"", ""coordinates"": [33.80770390783249, -1.0400498649245138]}",2026,21,1/7/2026,-0.126373626,-0.189300412,0.132564841,0,25.54286728,,0
"{""type"": ""Point"", ""coordinates"": [33.99321628502946, 1.4544132836522046]}",2026,22,1/7/2026,0.369536424,0.554231228,0.677052999,0,27.70229111,,0
"{""type"": ""Point"", ""coordinates"": [33.54915989016977, -0.667126766649269]}",2026,23,1/7/2026,-0.154228856,-0.231055901,0.151293314,0,25.93121363,,0
"{""type"": ""Point"", ""coordinates"": [36.14426316794573, -1.3778200050007223]}",2026,24,1/7/2026,0.185631229,0.278417938,0.352412488,0,23.17624944,,0
"{""type"": ""Point"", ""coordinates"": [33.75840379610741, -0.07011882956867027]}",2026,25,1/7/2026,-0.18251928,-0.273427471,0.239864865,0,26.11619085,,0
"{""type"": ""Point"", ""coordinates"": [34.26232944112055, 0.04010225626038965]}",2026,26,1/7/2026,0.73654121,1.104680243,1.838725024,0,23.43406194,,0
"{""type"": ""Point"", ""coordinates"": [36.33834218045585, -0.17059655715250985]}",2026,27,1/7/2026,0.407091442,0.610555778,0.713284753,0,14.43446884,,0
"{""type"": ""Point"", ""coordinates"": [33.64822292325967, -0.40881405387744807]}",2026,28,1/7/2026,-0.131367292,-0.196787149,0.139046538,0,26.14890569,,0
"{""type"": ""Point"", ""coordinates"": [33.55719120601974, -0.7341652694697244]}",2026,29,1/7/2026,-0.17877095,-0.267782427,0.183171151,0,25.97385686,,0
"{""type"": ""Point"", ""coordinates"": [35.02437620134046, 0.6259439756250811]}",2026,30,1/7/2026,0.530612245,0.795787395,1.090958311,0,19.72182236,,0
"{""type"": ""Point"", ""coordinates"": [34.14910039046757, 0.049733617247289044]}",2026,31,1/7/2026,0.731509625,1.097125491,2.102504368,0,24.39532496,,0
"{""type"": ""Point"", ""coordinates"": [36.07718792628252, 0.5684104596164713]}",2026,32,1/7/2026,-0.456985967,-0.685269899,13.61818182,0,25.89442978,,0
"{""type"": ""Point"", ""coordinates"": [33.88804246158825, -0.612579742105085]}",2026,33,1/7/2026,-0.155672823,-0.233201581,0.149746193,0,25.86814397,,0
"{""type"": ""Point"", ""coordinates"": [33.8582846767955, -0.15641454319331072]}",2026,34,1/7/2026,-0.125925926,-0.18865598,0.185050798,0,26.099101,,0
"{""type"": ""Point"", ""coordinates"": [36.00458505666602, -0.6611818447121557]}",2026,35,1/7/2026,0.147350524,0.22101013,3.459747172,0,14.25388616,,0
"{""type"": ""Point"", ""coordinates"": [36.055073447974145, -0.5443751612393876]}",2026,36,1/7/2026,0.470932501,0.706260971,1.029336517,0,19.40468369,,0
"{""type"": ""Point"", ""coordinates"": [34.14910292691307, -1.1966730959456857]}",2026,38,1/7/2026,-0.032466181,-0.048698005,0.081679669,0,22.99176051,,0
"{""type"": ""Point"", ""coordinates"": [34.30657633144654, -1.1653120928515852]}",2026,39,1/7/2026,0.768652711,1.152824366,2.047469259,2.112274885,22.43967717,,0
"{""type"": ""Point"", ""coordinates"": [33.95418199019508, -0.6635666521473983]}",2026,40,1/7/2026,-0.1625,-0.243369735,0.153121319,0,25.44659449,,0
"{""type"": ""Point"", ""coordinates"": [34.462248099878565, 1.4857677010405608]}",2026,41,1/7/2026,0.312972973,0.469396028,0.55796473,0,25.62270126,,0
"{""type"": ""Point"", ""coordinates"": [36.34229949217953, 1.007615716327408]}",2026,42,1/7/2026,0.700457816,1.050514958,1.600179292,0,26.62815374,,0
"{""type"": ""Point"", ""coordinates"": [35.24014984952712, 0.02532949576194238]}",2026,43,1/7/2026,0.629490617,0.944109369,1.798682396,0,21.68975856,,0
"{""type"": ""Point"", ""coordinates"": [35.82931766279166, 1.3782367471866261]}",2026,44,1/7/2026,0.417353369,0.625878362,0.886167147,0,26.6295372,,0
"{""type"": ""Point"", ""coordinates"": [35.77043326664333, 0.4051742849073829]}",2026,45,1/7/2026,0.524718718,0.786943924,1.040849452,0,22.489726,,0
"{""type"": ""Point"", ""coordinates"": [34.032789048288684, 0.2547165863766595]}",2026,46,1/7/2026,0.584147042,0.87609476,1.424170284,0,23.9502566,,0
"{""type"": ""Point"", ""coordinates"": [34.884805562830984, -0.23326295895480242]}",2026,47,1/7/2026,0.771626298,1.157285429,1.959843158,0,25.57533798,,0
"{""type"": ""Point"", ""coordinates"": [35.100024982085856, 0.6916729751148043]}",2026,48,1/7/2026,0.69037294,1.035334923,1.610032362,0,19.28171819,,0
"{""type"": ""Point"", ""coordinates"": [35.44974170915522, -0.8996371138111987]}",2026,49,1/7/2026,0.672715895,1.008916002,1.8238887,0,20.61562119,,0
"{""type"": ""Point"", ""coordinates"": [35.77829644718711, 0.24884453329708087]}",2026,50,1/7/2026,0.493550577,0.740200238,0.994664113,0,20.9338178,,0
"{""type"": ""Point"", ""coordinates"": [33.7866322487488, 0.11747862654394385]}",2026,51,1/7/2026,0.438968481,0.658358401,0.924897368,0,25.72760035,,0
"{""type"": ""Point"", ""coordinates"": [34.08809596438492, -0.6008319010129799]}",2026,52,1/7/2026,-0.104712042,-0.156862745,0.091157703,0,24.8092247,,0
"{""type"": ""Point"", ""coordinates"": [33.63298919872168, -1.2223205541935558]}",2026,53,1/7/2026,-0.136842105,-0.20499343,0.099502488,0,25.62774684,,0
"{""type"": ""Point"", ""coordinates"": [35.2959196071805, -0.794301276940496]}",2026,54,1/7/2026,0.778605281,1.167710272,1.965811966,0,20.07981389,,0
"{""type"": ""Point"", ""coordinates"": [33.851850963640096, 0.06115535957728446]}",2026,55,1/7/2026,-0.208633094,-0.31257485,0.437625755,0,25.49338811,,0
"{""type"": ""Point"", ""coordinates"": [34.387736784039014, -1.3425448384621101]}",2026,56,1/7/2026,0.40960046,0.614312401,0.910543131,6.51734972,21.50103785,,0
"{""type"": ""Point"", ""coordinates"": [35.990316582885335, 0.26144130628658363]}",2026,57,1/7/2026,0.335227273,0.502751642,0.541968079,0,24.9185997,,0
"{""type"": ""Point"", ""coordinates"": [34.27333432013022, -0.7010756458199473]}",2026,58,1/7/2026,0.69098966,1.036331413,1.905654228,0,23.45855738,,0
"{""type"": ""Point"", ""coordinates"": [35.23769764695385, -0.8366474854146763]}",2026,59,1/7/2026,0.524678112,0.786911627,1.148156844,0,20.65126572,,0
"{""type"": ""Point"", ""coordinates"": [34.46415094825279, -0.38606766317619906]}",2026,60,1/7/2026,0.719474313,1.079082547,2.029796414,0,25.04010035,,0
"{""type"": ""Point"", ""coordinates"": [36.17914960581044, 1.3903262294421255]}",2026,61,1/7/2026,0.190256748,0.28533816,0.335539301,0,30.12481715,,0
"{""type"": ""Point"", ""coordinates"": [34.101008649309705, -0.771554378243916]}",2026,62,1/7/2026,0.451273345,0.676795111,1.092568234,3.333363056,24.70782496,,0
"{""type"": ""Point"", ""coordinates"": [34.3050958136367, -0.3661192634752606]}",2026,63,1/7/2026,0.759810377,1.139565504,2.234355638,0,25.95123316,,0
"{""type"": ""Point"", ""coordinates"": [36.00847667467617, 1.1021677258413485]}",2026,64,1/7/2026,0.287077827,0.430537713,0.568313953,0,26.96010361,,0
"{""type"": ""Point"", ""coordinates"": [35.05310799568869, 0.7941165842734438]}",2026,65,1/7/2026,0.41559112,0.623306233,0.793494332,0,18.68153915,,0
"{""type"": ""Point"", ""coordinates"": [35.80188615833538, 0.5461482790753517]}",2026,66,1/7/2026,0.760929379,1.141219624,1.961696091,0,21.04791285,,0
"{""type"": ""Point"", ""coordinates"": [35.64531003512349, 0.941054790804107]}",2026,67,1/7/2026,0.375372816,0.562939297,0.661808894,0,23.06939723,,0
"{""type"": ""Point"", ""coordinates"": [35.24872681500187, 0.39425636436067385]}",2026,68,1/7/2026,0.457920163,0.686792933,0.948094336,0,18.94146754,,0
"{""type"": ""Point"", ""coordinates"": [34.94996680368851, -0.02935634543035994]}",2026,70,1/7/2026,0.627344223,0.940874036,1.826025709,0,21.89182561,,0
"{""type"": ""Point"", ""coordinates"": [34.196193253832895, 0.6766172638544785]}",2026,71,1/7/2026,0.531526697,0.797183099,1.500530223,0,23.30133082,,0
"{""type"": ""Point"", ""coordinates"": [33.99955524646653, -1.1700951013174532]}",2026,72,1/7/2026,0.62638551,0.939451277,1.511415525,0,23.6620079,,0
"{""type"": ""Point"", ""coordinates"": [34.27298219498101, 1.0848774286331282]}",2026,73,1/7/2026,0.680139575,1.020061055,1.712298682,0,21.70701116,,0
"{""type"": ""Point"", ""coordinates"": [33.75071817437919, 0.3573954645216676]}",2026,74,1/7/2026,0.764350453,1.146309232,2.161007901,0,24.08860296,,0
"{""type"": ""Point"", ""coordinates"": [36.19721945782283, 0.5991946822743878]}",2026,75,1/7/2026,0.248969982,0.373400029,0.306566169,0,24.58013941,,0
"{""type"": ""Point"", ""coordinates"": [34.32158125152822, -0.8678916888581668]}",2026,76,1/7/2026,0.695108696,1.042521397,1.846398152,1.784283519,23.63596624,,0
